NU_INSCRICAO,IN_TREINEIRO
a2e106d40bb22ff62f71c9bdf2d2c2856c1067ab,False
a1b9178f5cc70e0caab7a37c17e1b54287004547,False
ce525419fb712be64b735a503485ab6d40c71557,False
3a0ed5d48f274f9cea9a09394aac44229dc7a7b2,False
50ce1463688b58cf849c152146689e58db3718bc,False
1964f9077fbc2d9d9cf02a1bbee3020e0d98813b,False
e534f242f8a7170b191cff6713c17381d9ae1c93,True
c4c0dbcaa3218b2d7401de8b38735119f0c9bf61,True
14aad47f03b5d1b3e81091e4bd971c5cd9f58a26,True
7e638f3c5e617bb9f72b889e35dd186ff03bf0eb,False
683e8f07ebc13e77afc0e59aea830115e5957381,False
273e7231701a9200d58c78b4dcf3cee9662d1f99,False
5809e0833b6a78b88327f550b6f2fe090f3288d0,False
931b0743f51bd0e9d90e40341bdbdfb2b5afdc4f,False
84556a8c4dacc3622f74a17d7f076c70e8cc1bf0,False
59760319ac2a14382d8a1c746cf20055b7944075,False
3af7fbe5b26c1dfd314f86d31efedabbcd052196,False
398c2f0e9bc3641dd03232c843dfbb429b9b156d,False
ef6ac6e86f3aad651b6ad953334e408112d71385,False
83b429604711765bd539a2dff8132fa96d5758b1,False
00deaef1a97494e7c459c1c20bdd6f3797933aaa,False
930fdc5741ed845146ed6179f04b66e53164914a,False
6e0f58f8d87029c26f168913ff7bc2a0ae6aaf45,False
224b8a13e7db580647f657ef58d4f264ceb8fa44,False
421cce0d58a7cf3164256c5b32ffc0ec5ce59009,False
1c3163ebdeb8902c8b293418b2ad87ab346c4956,False
2f60ac836f770602bc13904dcddb297cdbb3a3c0,False
4c9c5079b3142037983a3fbe76052df138996e27,False
4a4a5329558a859288eb215d83e1a09bfcd94f79,False
21b774a3b195470564a3e3d958a92906b3d5b594,False
61899c23510f744805749773bbdcd72263244c6f,False
e2d138aa790cccf802898aad8891bdf9470a14c7,False
8cf169d1643da13cb861ac6ec7eb95e307f4740a,False
a8cca4dff9cf92d9a412b692b0b88d816e668c75,False
3969fafd003e9e89bb1024a7ca2c7c374bf0b37e,False
bf50dabcf880ed134a471c7eada840106e61b40c,False
b2cb6fbfd0d197b0954494184e64bea1304444b5,False
de4a4d70e83c6813700d74f6206f909cce5f5472,False
d3ae66d7250639b25dd49c685caf3f5f3ed4c49d,False
2041a01f79fa7c0ec028668fe398bf5b612ce9b1,False
8c9a01b449f72711ad5acc978584eaf28b5d6f64,False
a61e8bd380a2afe8f44f1ba103fb9c0023895ed9,False
34b86831798d182a0bd4266729e9daf84e65718c,False
afbdf5f1a867f636b9b8db738991bae4c320f245,False
4af1e3546fec3dd77d00ca8182e8fdc094433451,False
67ab8b028a72db0385976f9c5b3aea6c733f8163,False
e6186befe9eac45c66cd366977db4ac48720b3ef,False
294b66ad21c52ef3ec39b11d7ffadd0c78b6c503,False
66c6d477847f99c36ce44d9d0a95593a7e56b703,False
0c6b7cba3b99213e810f726c472721e4b6bb4209,False
6820542b17abc0a42ff50a6206abab916f1c62b6,False
d7a4e6b172ed2b31a35c8084abbc74d8ca434861,False
03df9eabb5b3fd246b3ae748036cdc532161245d,False
05b3e540479be100fde7e11c46fc2e146e0538bf,False
5bd73aecf16dc53f1fc7ea77ba33116fb2440eaa,False
37981525bc3393348f0b699d7e93747bf7767fa0,False
d22620bb526467c087765ecee42329e6ad513a0d,False
0b4ce783a0ff05e540c395c5146eb4d846095835,False
2de6203e36b867b8469540a257782093098c4bf2,False
59fadec4d47bf18a518d2624599f97f968a44ba4,False
298c058cbd203181e45b79157126c118c17edb39,False
900ff6d34f8f3b9df0875db42050c2456a956d7d,False
555b7ea7178d1397b9abaafa7b247583292c19d6,False
2b836658e4a76915d1e5578919e64001bc59435b,False
c2d74ac4ddad732ef6755cdbc9c1975ba951062c,False
7f457ea31e40e950ae8e1091efbaac3dc976d227,False
c5f0666e7ef70ac0ecbac4a2f106a29a73129147,False
78149c491dc7d8f9d255e60f2b76cb6d834c93b3,False
f6fbf310ab773889b88a7373e1f750af5f88c390,False
87bd9700bb15283031ec8a41b0aefb6878671f73,False
c7baab73c08fdce78e2a4957c58d43166bb23435,False
c3a8590a6a8da6632033427f7db0e3c95fca6d0b,True
136b4adbf37d8feadf7095eb131331b409f8d5fe,False
beb3b2173c1e5bad6bed7448cf7505b3ac7c8770,False
a6a5dbe39864f5f94b1ac37b6d41593811660e1a,False
2d79d709ad5987bf9a81ae636c0ad4828f2538c4,False
34acdef10b70fa3f0c3f6602db85c87b07267eaa,False
a5e6ede31b6a4466ac2e91b5bc02df24a71c6d5c,False
0594b4d14bb925af907e82984327918058013bc1,False
12b0285851459ad50edb7990f051031e04369451,False
56c1a41cde5f18b5c644df656c605af0ca739db0,False
fe7528a4b1f88a858bf8e9b9b9ba52ddc13f46c6,False
666d3cc2cf79adc10ceeb20338ce1584073f1a28,False
a66833fe9000a4b6cd93e27cdcb556cd81e75eb8,False
bea8d02925053d056524d0753476e950a0434ef7,False
6cc16827d3cbb2336cd57b79855ea6ecc7ec5e6c,False
122f99f2aed6685dce93df68238dd4630215a0b6,False
2794696b7452290d1dba9a1719db7ab4ef5dec91,True
158be66b3c761919a71a306888de7f7cf1b68cbc,False
ae3565f4d5d4da853f1dba563bea105230d1a0c9,False
98793edc3c3378945521ddc105b1c4753ebbea02,False
7a2d5d03a75c147971e4ba4a801b8030d149480a,True
9db75e5512f419ee366e8e184c619bccffb2a017,True
94ee5c440ffe9fced93b7bbbe27f99cb5370e53d,False
072bc61be2d40268002794a0ef49f8d104701a73,False
1c554a69d9361a6d7fec89384c921fe001eae4be,False
a9857b2308fc80076f57f13ffae3cf1d98fabdce,False
f1cf1659e30250a733919e29ef6638e1e7975dcb,False
62f2501b6bc2fb9cdda548d494c635bace22cdc4,False
f24e6142f11b8795a255fb863a780d0d551b475c,False
fad8cdcc11749a89fd2119a00696377653fb7951,False
22fb9da71da17aeb170430d02755b6280218e86d,False
4c7e44f8ab19759bbce8866f61dcd0490cfbbc2a,False
f245b4dfe2b0a22a0976e5194bd8e0fe8ed487e6,True
17e1f912ac469db936fe156cbfd7da4d827c08e1,False
d517fb86866bf90dbbd4a8a13f3c1a099aa47805,True
11dce9f521082a61e86af13f91ffa3221fdd8864,False
db580290459c1da6d961be82321b9f8f2f48777f,False
b860ad93d302c8147c08de4c2077f9fae8d9f6bc,False
8e1ff3de98d53a89efe3bbf37bc1aceb4d43b115,True
2959fdd18125ba593fb8c953073dc0f47b347433,False
35f6e6b41ea9a8b5bf91ad4eb5750d68e9565f0f,False
a4263ffa3c1c0545f830df33000abc8e06b3a9e2,False
951c6c8593825f4d51205f57dd75475124b84ee3,False
5965b1945d6afff51376f69a98e29016b4b5e2e7,False
2554a29cd26bd8b609ef82282df41e6eb5d50035,False
f97896642cbc262d6f51748bfec7a5c31393496d,False
1682af141457c42dfe210a6fe3ff5d2878530729,False
2c935250cbe65e08e18e2301a0afd28b9794e7c7,False
1e861ffcba1377b7937ecbcc24423a5f42502111,True
b54bcecb8f44c69ce1d1efabddab8a923f4e6cb3,False
64b1572d10fe47c00c6f9b89f5f96e0e42aec657,False
0a5fe19a77621d47688584fc5bd74d6411fdc41e,False
54249b19f2a37b6c83cf0440e3bd0e715370ed6c,False
05c666976f8cd0a10ebd4e1d3ac509209f8d431d,False
a5422ac3830083284557088bac82a5582f63fc98,False
aab326953468d849637d8a80372c74d3bcd301d3,False
f9adc4f9e861aed518ed69f4f925cf27848dc897,False
86e699dd9b03c78a97bf274b0a2308ce673cd9b2,False
6f0c2ba5d5de211e0d1a4a4c235b0acf4411e8f3,False
b9bac5680938dc9d60c024229fbcf6c78df51d3a,False
a0888051fd8d0eecd7faf0d757e69402fd721153,False
8486b53c29853897d4465f03dbb2b4f957c5de3d,False
5eb48dc644e2bf43ae4215a990b3ebd37ea92f8b,False
911e8a696ebf07b178f3f8090f7a8e5c0a86e20d,False
aef051d0c90776bb19d0f147ca1c65907442d40b,False
1a434481a05100ebd331521310ea9d73d4625e77,False
04721858912f89c0b7eb91b72f9aec6acddf412a,True
b380869be9094f2940ec206c6e08e8031c76bc26,True
6ad2f763cd39030b6383a56887db1ee59f80db3e,False
86497d73296b021825f039b582ea7af04bf82fa5,True
8fae37b1a531b719ee87851ee06ce650cd0686ea,False
17dd08d16a0350c32367bdc841b15c41da562ec3,False
b8efde656e75dcf0a5ecd065befb0019f5aeaf3b,False
16fe441edfc328c3a07debf583a8d93f36df8932,False
9e11c5011f6b16172c7044047c1d696284d5625f,False
3bc7214494b8ede0b9e981ba839f2b1f3eca6211,False
52a507593ea83a92cf588fee9e2740aab8e8b46e,False
693d21f79600ed859d2beda5941c12ac8bc81d03,False
3f3381dd51fd1a2ad0a6ead1f61ac963fdfec547,False
71f3ff6e63e7090143dd021f00f02e214a065ec8,False
4586987e6b75d60b77819be06cbefe74849b6d6b,False
a13a90992d7a57bf830f5accdd9ab9c128447710,False
12b837bbe1658997f10d74ad03d682db019a900e,False
fef977587c3f8406877dd7a905cf941774bdde75,False
46f3c83facb4621b88a67a5977453a276972f9c4,True
2280e22b236a41e90777a68d5b8f0945904e4835,False
a60c1a7aaba4a254eb13535bf4c3697cfe21f78e,False
187639657065127b48bb48663c01886dfd692705,False
f6cc4f6c08f32201641c439878292dcebf19bdae,False
0be2111805f132092426f2a044fc99ee56ba4497,False
213ced387e2ba81ac6d0d714731f6cb56c673a3f,False
8ef434fc4f003fff7839f34470ac5fd7314fcb9f,False
cdf50a0e7c5f64f808bba4ee953bfa269c723749,False
24fcba57e85388aeaeea1aa801722a2b8bc823d0,True
1a0a08497cbdf1f0141d0216becc02e36a78988d,False
121b83d7c1862773eb21035979bbbe124ad68a30,False
ec5e8884b8dc446c850dff7b11313a12be5569d3,False
11674e80f9a87206ee3167d811725515068c4d8a,False
8764064372f9c40b1b88849476140c978185417a,True
4ec75c829ad915b216878d901dfd7046b751a3d0,True
0317cdf4d6b41fffbe154bbe5c9354f670a88c84,False
9cd5f0bbca3060e682b4f7b561c628e7eb0003d8,False
22e5ea0e5a160215975f9166a6e83468528b9d68,False
2ba65ccedf922e3905019c369c324fc7180d1551,False
7b532f48741c06db30f9ed38ef23d32a68b90738,False
8c717ae42f26f43e2d961188216422cf539924e0,False
ec9fd73a7eb48894739073b39829e7f673de8645,False
3d70e3b692abefba2d39aa075f9b8ed645a12b03,False
d35a2c5b95e9c2e58fef2f36a671b6aa918b4dd1,False
331eadd4ff0adf073d6848eb789be36150728b07,False
19501ab10775557c2c37bb4523ffb8e38fb08a6a,True
48c2f2345bfdb61fb05af25f295a24a1a226a5cc,False
c0d1e3ce93173378d09440d8a5c24e905edf2a6c,False
027850ae3907c9f3e2f45e87b616bfd9a8501f48,False
a9c0fa66f46e121763c05ea5f1e0303bd435d098,False
c10c0af1d7908b337dc625c4ed6fcd0085cb2f15,False
d714a14fad124465d032bfe651023f82538917b6,False
e537aa82ac30b09b563725a4d56d9b21bfe80e5c,False
64a9aa66de06fc08e9c91076c08bd30ae91c0d77,True
c4e13812703465a4effc4383d1eadce30881ee9c,False
9a6fe4b83851bd709140baec130df15fbfe1604c,False
5ba6a88d43309b1eb83467a0ff551fadae0461cd,False
4d9611835995a29ba41187be5aa4aee6c109c501,False
d3e8368a28f5a04bcc6d1db91c5c88d8dfb38792,False
f82fc86b2250167b5554df4feb6adc95ce8e8c8b,False
b0cbe33bf0274aefb009c28c89659614f671daa8,False
2fe60793b6978e70e6fd324fa8fd19765891ed1b,False
773404a56a4ce632c829f615b13c6528cf7b42e0,False
cdf904f07cea2c7d00e150893edb11ef6281cc3d,False
34620c02c1b85bf2a5336b540eb222d5fc6cd6e1,True
6ee8c548e01ff6d3005eb75a640e425e1eb087c6,False
33115f4a0ba998cef904fc40bde28fa239f9507d,False
5302688a421d72309593c3bbd77135bcfb9e0893,False
a7a50ec68dc5c062ce7b3ea338c1ee5ff040fb8d,True
02ef9c41effc83cace5f19015091d04db3ede5ed,False
77787f6879733480f8f83177de4c6c0b1abf38a7,False
f71be75d7860e6d72084049b17abed93e1430d47,False
8a932ccc1f1022102f52dc0f27468267004c8d06,False
5f4b906c173cbe3e922b6437ba1ea6104e16ad20,True
28986747145021fe4eec078d1cc47e75de8f8e30,False
66fba24a6b57568164e05987e4c7da557ebbfffe,True
a24bd26b24db1e91c05ec922ec759ae1d9c1c867,False
b702b6daf42bac2afab44002767a0f7cdbcbbbbb,False
0d91d6ec12a05e520c84bd402d24cf8fb6467c6e,False
27215e75b1905b66174083893c331137178e209c,False
89a8f0a410d55a2093ca0551909dbfaf042ab7df,False
c1d6fea2cffeac074bf434a4b39322e4ac47cfda,False
1da4e1a2caf4585bd686e2130ba20bcc6867bc45,False
c93d979f8a39af8ba085cc67ebb133a7234e10e9,False
22e9789797791977da081ded2fd8ea9753ab79c7,False
18d29afbd47fbab3b72d7305aaa0008069875c6b,False
292304674238688a663b96e79a064d62247fa518,False
7fc28faa0ffc597a811e8fa36486650a17bdfc6f,False
b01b128d14ad80e72fa417ccf570b147d878cbbd,False
30947606e8e4bcb382f70b7919583b452dde1a4f,True
898456e0ffb23c4228b5a1150bb53853bbfa71de,False
aaea3f81ecfbc3134aadb0d5669bd0ab7a9657a2,False
cbedf74a9d87ecad1d4224866195ec3c3ee29275,False
f445a9250e3a6d5f0fa121dfd70b59c74bc62146,False
ea91f3ae24a470e6592e2f870e5bbbf782575c50,False
1459092a663dad0b119b685de300355e42eab9c1,False
cd6729aae726736fa6bb1e7f0c593395d70526fe,False
0eddac164a6d9e8860453f36901c6ddf4c2eb186,True
081649839596eaca7a799aac7a9fa1796c382121,False
d5f8cb4b577da0404f78c95600745517b0778903,False
5f42f410c9de6d62b305bb5c180ded6701070c84,False
efe4a7294a16ba0a08d1f98835d1cb86b9a6c7a6,False
b29aa2a92e3e015c103a0861c1cdcc8dc23ac685,False
a02b21fddf7bb01ea1529fc08bce0aeefc8fcf72,False
28b83c88b60401116209250ea50d34b9805c2e46,False
7366907fb391a1546a4e43a484d20597be9bc02c,False
6b75493131c94f7f70a16b15e774b149c2d49a57,False
9c23cf822e4b12fa8afc7b6cdbd529963dd60a72,True
02bbe4c228c9a39b6e52134ba5bcc14fb33970d3,False
8d99bf07f8228f2ea302f439319260bff8f02c38,False
ce5aa258c55226830c8e2edaeb7f8687b7d94ddf,False
5300a89964ebc1ab4db27682c89d7786eae3d817,False
15a2f7e4f79e4fbeaa2af13d8ccbce4c32a38349,False
318e18f49a3d1048e7d2d9ec2a3d04c80b22f6b7,False
89e6cca0ea56a412dc5e365faae47e8f750c3d87,False
5bdbc21f1ffa91b40d7d256cedf84e0926837624,False
6d2ed665857685e2f87e6b470366d6533f224656,False
53a2a1b8b0c8ab6b91518389b3258e32433ab360,True
f7cee9d4907069829a81de30471cf73fd9792d94,False
76a252b2229cf260dba12cebfac9dde61f9f9eab,False
b8b8fe3dd779a551f710375ea17d66b1a62dfd22,True
905d895c55f5b468898faedc7273cfe193027b16,False
2669c64dc78d2ead9ce040670b5a382c75aa8392,False
bdb86424365146d90fd67a7f21c8c7ea915964b9,True
91a4b58c990da4cf35cf2170b1173a7c5eb9d797,False
fa62a26958fb3f6f910109965d23abbe1117eb2c,False
e20210b42e86f694946f7d66979f27c1afe40ec2,False
6136e644a7ace81d52ee8bc1a5a248e8c614fc6c,False
e0e6a81b19c74a9a995cf91e5ec78f377b1530ae,False
39aaf7f9cd53718daefd28ee91b954b099f2390d,False
7c88a99ad16edf632d300aa8ca5e981a793d19a9,False
58d9e88a96932d599008e2526b61938308fa91a1,False
2f7818619adc9eebd56741a0c2e27918aa8e3de9,False
e61142b0f4e9cb0653f68cfaf2cf9551948b0810,True
3926803c21aceb963aeffb26c80032b582a25546,False
5b636f456f72983b906eabb958636953c44c4758,False
4f8af684f8c38dbde55cc60ba52234e4d4ec8c7b,False
fe031365f4d73f40c3858f9e20742df3db8d0dbb,False
4714bd6103a7dedb776610a4186e16e1b93fbb93,False
b59e70db3ba4788f79d77fedca1a82fbe7c9e114,False
06f58f2e5fe502e2c4712e6ced05db4d114a5546,False
bd0e115029f3f22526337bf9687985db8c9e43e8,True
39e8888d301c2e8e7bff4e93c968f0f181b142af,False
b430771d761102df0e7eb49a393e5d839bfd490b,True
c7977d7ba5d4e7ac66e9d3eaa6ac1f76d88932a8,False
b813b587786d498dccd1ed3f78df703f1835186c,False
001c99a449ac072f13c5783b8e7cc2df994aa9c5,True
446638344b0a038c4eb90547b13b736530b49a97,False
3b4b5258e3d42b2c871fceb4b8d1402463d95a7b,False
96eeab68e0a3d38d58b128cc8459177421113eb2,False
939f0362fa9a5342ef457f64d9a20add057af940,False
2660df92f30a496881db518242c623bce6a3e2f5,False
28cb20eca2c332aa0c7975dee47c33856ed60131,True
b7d1455e3c4bbc0df926ba3d27b5df3c4077d927,False
f529dc2a3a1fc1fc72f9be674ed47362fa0017b8,False
1a495ae09acb0daae9257096cd3134c1d41f1994,False
49a960069a53b41b929c29d3755efec49661bba3,True
978ce383acdea9e2d27f52b34e0b97bebbf56583,False
e961f93ca04ef5190e7e2646e268b598536db504,False
ad80c725195bf5a88b532f472e1ae9feb642aefd,False
f31f8facf871409e3c2abee293bffdd3e98ca510,False
9c767532c82d5f5b1b08774da0cc9de6c18f78e5,False
4b2c2c64a4629e9f3f811ca7a07eb44c3e377e22,True
6e7cb862adb83c9da498bb092323fbf28293a312,True
fd56824a84c87f9acf5732a57de2e3a1cf26be6d,False
5edd21d3e97caac6857a954b9c69d26f690fe811,False
0d9680147ad6211402a84d350d947a69145f59a9,False
b6ae566f7a4ce0063d68d93c84fbfb8fd9864d03,False
b40797ae6a7a9c20353f74aa50f6df11d0530025,False
54f90f34f027d3da9d385945da33567c6493a544,False
b840ae056fec597a253ce8673a2a349ef0e230f8,False
4af888bdb96338b742631f2317020c99c0a76e97,False
219b111ccc54d44a9f30b8e17f3d729e0cdedabc,False
7b0cadcb14401928384aa584990f02e8493c14e2,True
03a7c1da3476ecb7ab1e18652d1533d74ec6c6c7,False
5c36125e3d964668210b937bf54a5120489ee15c,True
d95e338622b8c6f250a0d24661d94fcffc454ca8,False
580138d009430ff1144ffabcac4d25b27d6b7139,False
566444737fb6eac753387458af118d9529166da2,False
5dac395881bba5061df8a8a8f2176ab52a728e28,True
ba707822ba3c98b3343863f843fa1de33d859d8d,False
1d816cf8832e2caba7be349a4d872a7d4bbaaf02,False
abce1d0e41f103016561a306fe70b82dba0dd5e7,True
b1a59a54a508915430903c9a17910ac1b58a80bb,False
adab45351b1ed1ff7770436c92d8c1e6402904a2,False
d38a375247adc1b97a166b68050917f46ad626e4,False
3e2e6c573529865a55b3b51ffd18c9f700b3b08f,False
b44c584fe8bf48b995822cec30a48be6a0903026,False
40a0b8c99025f93e3be2b653ee1aa4fdf6d2cfb7,False
105c89edc0e1bdd81789180f7e32f2b417b47535,False
2333014c6d03ae5a6d1c6d5cf11b3b8b59174516,False
7b8bccbf9e6de35d787df3638b9b4f50611a29cd,False
2a010e52e6b326a3b5f0f63f0904bd7568771ae5,False
1f9e09e8279d271ba98e4decb2b2d587a59c2c41,False
5d0bc1baa9f62fcf6d5c8ae2c535237a882c910f,False
b6a795f314b7757e620a32b8c1c4392b6b1fc5ec,True
3697e131c0968167b508c1b10783b84726fb15f9,False
69e90c90e2370f2e197b256cfa738028ad364b5f,False
4d385ea79641c4ba6bb2cb87593825152edae9f9,False
156aa3d5ac3da557659c13bda49ff4945877c5bf,False
1ca94a52df0d5119da2bbd0007068e6f79185451,False
3596ec257038ef0eb73c725e31c49aff9c3b8600,False
55adaccc935f97eb208e2a569afd12ece2994fd9,False
0b8b9597bc6f6ae4d68d30be13b45295c96598ff,False
52d161ed7a1a6d7eb5b480ed4d1e4df33e4e1687,False
127e4c1957e1159011808b7ef0c34982e635b92a,False
e20fb3d04c457291198cc463a874cf1969179396,False
1e6fdfd613116da089ca2265270a58c467685fb5,True
e616869685d3cc1580da19f6acbb9daf9c3663d3,False
3e371d458b6d45bf1e06a43242407f114a58cfa6,False
ebc921e49e38d56435079559f140c6e7566d9000,True
cc343de6ac3832447e2e2aa349f23e8ee28c1205,False
11a7a98c6697987588a5065014261d484c7f6079,False
c1ce59bd7b4fe0a4a3671ff7944155e862109216,False
30499b053107dfe3ab5822ea526e24549718a91b,False
d4972427444e844af852f4e03912da44c7ac67a0,False
ebd4740b845cdf14522f74c431c1e8f9140dbbc5,False
6add2c5927a2fd4f3cda55d7cc53b52c8392b3b5,False
63817457a7a19491e584d5cace364c933273cacf,False
7dfe31fa24f3ef403df3f47f8a7169b951a51116,False
c0d8130b67c93b3885fbf0c3596f6d2d467e2ed0,True
b169fa19d88841ce82c072f2abfca328f05d0807,True
1afb08479770ef841b514251a59b3d39c68374dd,False
e565194f05d9afad47d9ca98705aefd102b9b185,False
5cd6f6a97a660142c59f71c0960ab06e6ae39ed0,False
7ed6e8407e3d27c01b55e9816b30764a7e004a3e,False
fae2e9a6a6b6f184a566e9c0a852b60fb1ac7dc6,False
2cd779298f186fc435270697d4a4543f9a4f20bf,False
181487df8da2ea98952ebfc129dd71c6ad55807e,False
aaedbbd65efa7333a53ba2d599d228983423f968,False
dbf56d499670278cc65532d5ace391d7b08cf4e5,False
3a088f0a1549db82454bd0ae3a8388e67c0388a9,False
9b31ce279c9ce2cef04bcde2095d5a02b01a9037,False
09867970addca2da3754c7606b7b27a6f0e55fc9,True
2eec6450855191eadabad176089af49b84fdd46f,False
1693be0a32a684eed0e1d0a96b3ebec5c1cbabfc,True
27928ef42dcdeb9290b1ace3f509e0d7a06c8ac1,False
a4eb9eac3cc6420249728f65effa590af5cda234,False
2707ef7755c5ef0bcddc6f920e1b0c0b160d1fc5,True
7608559a3cb3fe84df211023f5b8c8bb485add54,False
a074eba50a40dc161b9895372017ba2d16014af1,False
cb3640e4525d09b5f9d27ab14d89848bb9b2273f,False
1c541b59e855975f6e0f1675868a550c72e7aecc,False
e3424d6624c11bec614e087793b70fb2fa7c1db1,True
d03da28ce2da8cefce9020e187aeca5cb3f70b7a,False
0ca69fbc1f5130ed93b5d2d8f24fb92e8663d55a,False
39a79853539a22cf2dd28ff0f280b10da25b66e4,False
adfea5d4508f72a3f94febb2f92a6b3762b9fd38,False
a91f13b4a6fa8e7d44966858420ee7b54218d5b9,False
ed5a670b7dbe41fd3d235b029c3407f073875868,False
79fc1243f47a2204851fbaf3bca2b2cee2ceac76,False
b5f0b44daaa14dd29f24ea88984eb963fb093c2e,False
a88e81e2cd0d9ed99abc647ad2f08b04fed13d8d,False
4c785d26880daaa43185bbdac35f282dfed88d1e,False
2a8fb63b7d96266462cfab1be948e82af06b2105,False
03e0992c7258749bcc8c10b8fd2d3159a66fb446,False
90da9e4f694f9b51ce373812a80fd035d1aeeb8a,False
f328ece534b4289864e2f41c27b27bd5130c4255,True
fa6f70c9dcbf701da268b4f69cacb7fb69fd04d1,True
50db805aa5066a1821bbb33e8499327e93f53f96,False
2a749bf220831e1dd6fa3207d2eee20530e61b28,False
3e7ee18cfb5d2d3476e7cdf1643604f3e51a9eec,False
e30c0974f581be4a8039e7b6db2f854a42265ef5,False
2e5930f19164cc3bbd553143e2aa08741623eee6,False
14d9534bd316b9e2e951261de24f60a30d62a081,False
86a5931af10ddaca8617b265d53340a25c0c7f93,False
07bb7090354bbbef36967e6654ca57cd5e9cb99c,False
484b5993405d11d8bdb7f60dc58b6fa785a4f896,True
8021f9cb89aee5ebee12144e97054b69bc5ace77,False
e172744ba0566cff1258c29f53ce5b6a016ea607,False
7a8a84898cff9eedacbbd58c55766a83c646c160,False
1b55ddcd8528358e62c162316b24b37c1e7bd871,False
c350ac342cb033ef7fee1213c2dac9ad34713db0,False
a5a87020591aadc9f06d0dc42a7d3ac8053025f6,False
5ad60ea92675f1e9205041144dc1a6718b761ed4,False
c3c3492f0827092cee4a671b7de1f33d53689d11,False
aeea118e5547a45d9c7e529c4b5acdb925722fb2,False
e0b7a60cf1950ca82d3f1e4210eac626336190ca,False
78a43f6113d8ff3ad3def0da395650febe794a4e,False
57bd450d6c9fc9660ea74dcb7f829e7a7960017c,False
fe492fc62b624bf9407ea66a472a349e51af11ee,False
698770e69c16f274ae2ad51baa20c72ae3daa7bd,False
49fadda88d6bd4578de62d12cc8e38a49d36d6e8,False
708c66b43a4e84af7d604c8acadb2753397cf955,False
1dfe15fcbb9a9d7a2d6c952d6ca4a953ebd60ff7,False
e76a37f7eecad2b031af27d2655191059f800ded,True
70c619e2100f00a06191c5a233a444bf5bdff2e6,False
fbb2a1e716fc5308c5675f76b92d8b349f9d4bf3,False
2695b093c46a8c6b24b39d0560da33b1c97edeb3,False
a054fd9a13dd4b9c29614e03841d9f451399216e,False
16deb5dc5d67a81333dc80ec675a827c53492f89,False
751c3bb239f31a04ffe45dadedd081d3b123d860,False
735124f808499abc2ab8a7311b9baa8b49d3a66d,False
444bdf7d9aa7d9d7c2fc820a2991a61b2c67f01a,False
28151c272a479b814dfdaf6225dab903f6165c40,True
49fbb3ec1711a133ac039318d8d8690710ae508e,False
b5803ea1ce26cb2054d9f99dbf127f9dc0445879,False
8b5cac50e3477ad603d10e5bd0c2c814836d9dd3,False
4e249125fa47967ba3844370b6596e8f11e413e4,True
1f6fe1daf9404b5ee5f5dc5faef00bae60c6b510,False
de476049bbacd46a1257d4bf79200602bbe6cd16,False
88633ac86472b711c7b645db476039a2557bb665,True
4bfa44d967369b141b3f0f9899125f9208ff91e0,False
8e76158eb024ebe26af0dc167f7f6e21c85d1042,False
5dcbfa9e2dbb52be91ab1ceaaf97e29a37cc325e,False
8b8eaed3a437b0a8a5113138bc96d4e7c3fab31a,False
2f18c221ef5cc3152f66090ada1c1002aa6c52e3,True
e2e8d6e4a50759cfe9dade5eb4086057b6be85fb,False
ad09dd2a5ed524ed34811a91bce535eb924dd109,True
e0c88255da25b5bcec52350c3395ea7a0830e719,False
9c773dce57e6bbbad200ee50f9cb3316d54bf68f,False
393d037138fd0425cd5036627a98f1116608c1d1,False
3b7bdcd7677e354cdfafc6d2d742e137e272c59b,False
e4f9b486e04da0e6f28568f95e9c44467e710d68,False
1484667764bc76ba7b038c3d490d66080e00eef7,False
e306e2a81504699eeff3186ecf0c9fca9289c4ed,False
1d0fe6b9123fa591ce6da2af84d29f45bee15669,False
7ea68adaf1bd083ac52925dfb357bb446d950677,False
b4a614ac84c296e992e66d8de31a7f79eb84c403,False
7e12bf9dfeeb54a1a3346d2bc98c83d5cd4ab1ca,False
6ca47a33f99f229310964d60989563d67c15ec92,False
ff73208a0a0baf49e13dc275173f71a09bb3f91d,False
5786ea3e14d02618c192687db54667ac32118c73,False
c98ce22deb24990525471714d3f314a523e4b517,False
7bd344a08a72c63dd4be1331c5a38d1a29999ef4,False
f40993614694d6e83fa6d505cc1b00534d1acfb3,True
1fea2229b40ab7dc44ad56d4213ddb3de4bec7d5,False
05cbce6db9ca080e927343875bb56e5c0aa1fbb1,False
e5a566eee97bbeedccc64ed8e7ee37baa9ae6337,False
08b5ba389c30c94d214db18cb15a9175acdc4a00,False
f69741f214f3356c0556d0546862123be153b714,False
17067937783ebd96535511d0ebe5eb07d307f1f4,False
d223f2a4ec8e1591e23c6d9b6ac8719c786e8776,False
779cb4dae4404418c8e3626692ab7a07ab752364,False
aa96d1f4196bcf6cf67848ec9c3e4a28c071cfe3,False
77193e45e39f3191c79f1db3de8ff1282366beb6,False
48de44e2557901af861e503a370016bf5583eda3,False
5e99a211f53abb58203fd88fea47b8ca11a1dd41,False
15d1dc729eefa168415e0908aad14587dcbbf427,False
28c95f84fc3271995d59adcec6a5a3b218f6a759,False
afcb4d523f771007bb1fbc1d42d76818fde58afc,False
db4dd61e3e8452dde6ab2c4df22ea4f28c616056,False
057202b48049026690bffc483851e9b07efe7838,True
